book_id,books_count,isbn13,authors,original_publication_year,original_title,language_code,average_rating,ratings_count,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5,image_url,Ratings_Dist
6310,338,9780142403880.0,Roald Dahl,1964,Charlie and the Chocolate Factory,eng,4.1,453959,6236,17193,94240,178216,198862,https://images.gr-assets.com/books/1309211401m/6310.jpg,Between 4-5
2120932,92,9781423101470.0,Rick Riordan,2008,The Battle of the Labyrinth,eng,4.39,508214,2435,8093,62108,172289,292783,https://images.gr-assets.com/books/1443142158m/2120932.jpg,Between 4-5
2623,1725,9780192833590.0,Charles Dickens,1860,Great Expectations,eng,3.75,459247,22811,44293,120385,170702,148996,https://images.gr-assets.com/books/1327920219m/2623.jpg,Between 3-4
18512,470,9780345339740.0,J.R.R. Tolkien,1955,The Return of the King,eng,4.51,463959,2691,8008,42693,132149,324996,https://images.gr-assets.com/books/1389977161m/18512.jpg,Between 4-5
7736182,72,9781423113390.0,Rick Riordan,2010,The Lost Hero,eng,4.35,271576,5020,11267,58590,148498,266120,https://images.gr-assets.com/books/1464201003m/7736182.jpg,Between 4-5
15745753,103,9781250012580.0,Rainbow Rowell,2013,Eleanor & Park,eng,4.11,514312,12904,26371,94470,196224,249784,https://images.gr-assets.com/books/1341952742m/15745753.jpg,Between 4-5
13497,176,9780553582020.0,George R.R. Martin,2005,A Feast for Crows,eng,4.1,428186,3170,18574,94401,175973,189012,https://images.gr-assets.com/books/1429538615m/13497.jpg,Between 4-5
7735333,84,9780525423640.0,Ally Condie,2010,Matched,eng,3.68,511815,24343,53804,138030,165412,149091,https://images.gr-assets.com/books/1367706191m/7735333.jpg,Between 3-4
4407,196,9780747263750.0,Neil Gaiman,2001,American Gods,eng,4.11,378019,9888,24944,83253,178346,221912,https://images.gr-assets.com/books/1258417001m/4407.jpg,Between 4-5
149267,195,9780385199580.0,Stephen King,1978,The Stand,eng,4.34,438832,5647,13612,56722,134098,259874,https://images.gr-assets.com/books/1213131305m/149267.jpg,Between 4-5
6400090,95,9780446547570.0,Nicholas Sparks,2008,The Last Song,eng,4.14,424637,7253,17803,77712,140241,195420,https://images.gr-assets.com/books/1286549186m/6400090.jpg,Between 4-5
11125,185,9780552151700.0,Dan Brown,1998,Digital Fortress,eng,3.6,423019,16592,47507,136196,144029,103179,https://images.gr-assets.com/books/1360095966m/11125.jpg,Between 3-4
6969,1710,9780141439590.0,Jane Austen,1815,Emma,eng,3.99,459826,11386,25777,102144,178238,180404,https://images.gr-assets.com/books/1373627931m/6969.jpg,Between 3-4
15823480,1492,9780345803920.0,Leo Tolstoy,1877,Анна Каренина,eng,4.02,297472,11738,26945,88365,158179,187569,https://images.gr-assets.com/books/1352422904m/15823480.jpg,Between 4-5
227463,283,9780393312840.0,Anthony Burgess,1962,A Clockwork Orange,eng,3.98,431195,14741,24244,84863,163488,167055,https://images.gr-assets.com/books/1348339306m/227463.jpg,Between 3-4
1812457,134,9780964729230.0,William Paul Young,2007,The Shack: Where Tragedy Confronts Eternity,eng,3.74,419539,35734,42977,84751,111923,162907,https://images.gr-assets.com/books/1344270232m/1812457.jpg,Between 3-4
4502507,87,9780739380340.0,Rick Riordan,2009,The Last Olympian,eng,4.5,397500,2098,6501,45208,133168,312535,https://images.gr-assets.com/books/1327924597m/4502507.jpg,Between 4-5
18342,7,9780451169520.0,Stephen King,1986,It,eng,4.18,292592,8464,19610,75841,148672,226794,https://images.gr-assets.com/books/1309376909m/18342.jpg,Between 4-5
7144,1714,9780143058140.0,Fyodor Dostoyevsky,1866,Преступление и наказание,eng,4.18,380903,9477,20078,64050,137104,213966,https://images.gr-assets.com/books/1382846449m/7144.jpg,Between 4-5
6514,246,9780061148510.0,Sylvia Plath,1963,The Bell Jar,eng,3.98,401605,8266,23983,92408,162216,155284,https://images.gr-assets.com/books/1473890514m/6514.jpg,Between 3-4
252577,184,9780007205230.0,Frank McCourt,1996,Angela's Ashes: A Memoir,eng,4.07,392103,7657,18327,73550,155775,164437,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Between 4-5
52036,972,9780553208850.0,Hermann Hesse,1922,Siddhartha,eng,3.99,372099,10229,25529,83698,138837,160360,https://images.gr-assets.com/books/1428715580m/52036.jpg,Between 3-4
168642,223,9780679745590.0,Truman Capote,1965,In Cold Blood,eng,4.05,381652,10639,17836,70857,144616,157891,https://images.gr-assets.com/books/1424931136m/168642.jpg,Between 4-5
6304335,119,9780316042670.0,Kami Garcia,2009,Beautiful Creatures,eng,3.76,436093,19917,43525,113352,132492,149232,https://images.gr-assets.com/books/1327873282m/6304335.jpg,Between 3-4
7171637,103,9781416975860.0,Cassandra Clare,2010,Clockwork Angel,eng,4.33,490890,8364,15544,61409,140928,289514,https://images.gr-assets.com/books/1454962884m/7171637.jpg,Between 4-5
39988,242,9780141301070.0,Roald Dahl,1988,Matilda,eng,4.29,440743,4277,10823,64536,152003,231852,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Between 4-5
9361589,119,9780385534640.0,Erin Morgenstern,2011,The Night Circus,eng,4.03,429543,11349,28650,84254,159596,190977,https://images.gr-assets.com/books/1387124618m/9361589.jpg,Between 4-5
37470,111,9780743227440.0,Philippa Gregory,2001,The Other Boleyn Girl,eng,4.04,381080,5311,16716,78620,153807,144769,https://images.gr-assets.com/books/1355932638m/37470.jpg,Between 4-5
24770,98,9780689865380.0,Scott Westerfeld,2005,Uglies,eng,3.86,449073,15531,34808,106086,151540,156624,https://images.gr-assets.com/books/1443904172m/24770.jpg,Between 3-4
33,380,9780618640160.0,J.R.R. Tolkien,1955,The Lord of the Rings,eng,4.47,389054,4807,9577,37552,106818,277592,https://images.gr-assets.com/books/1411114164m/33.jpg,Between 4-5
12262741,101,9780307592740.0,Cheryl Strayed,2012,Wild: From Lost to Found on the Pacific Crest Trail ,eng,3.96,379872,8344,22137,85489,165482,139451,https://images.gr-assets.com/books/1453189881m/12262741.jpg,Between 3-4
472331,90,9780930289230.0,Alan Moore,1987,Watchmen,eng,4.35,398018,6349,11732,44847,116877,229518,https://images.gr-assets.com/books/1442239711m/472331.jpg,Between 4-5
186074,123,9780756404080.0,Patrick Rothfuss,2007,The Name of the Wind,eng,4.55,400101,5605,8582,28480,95470,311235,https://images.gr-assets.com/books/1472068073m/186074.jpg,Between 4-5
3228917,120,9780316017920.0,Malcolm Gladwell,2008,Outliers: The Story of Success,eng,4.11,353011,4494,12545,62510,148978,140599,https://images.gr-assets.com/books/1344266315m/3228917.jpg,Between 4-5
153747,1823,9780142437250.0,Herman Melville,1851,"Moby Dick; or, The Whale",eng,3.46,358050,35983,52601,103625,102432,103322,https://images.gr-assets.com/books/1327940656m/153747.jpg,Between 3-4
2728527,116,9780385340990.0,Mary Ann Shaffer,2008,The Guernsey Literary and Potato Peel Pie Society,eng,4.12,393626,7190,17250,68942,155107,175183,https://images.gr-assets.com/books/1351979318m/2728527.jpg,Between 4-5
5759,162,9780393327340.0,Chuck Palahniuk,1996,Fight Club,eng,4.2,365349,4578,12632,58110,139554,173780,https://images.gr-assets.com/books/1357128997m/5759.jpg,Between 4-5
301082,109,9780441008540.0,Charlaine Harris,2001,Dead Until Dark,eng,3.96,420764,11330,25781,96290,148326,163097,https://images.gr-assets.com/books/1468560853m/301082.jpg,Between 3-4
11486,155,9780671727800.0,Alice Walker,1982,The Color Purple,eng,4.17,376766,6298,14477,62380,140835,176975,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Between 4-5
12691,119,9780739461200.0,John Grogan,2005,Marley & Me: Life and Love with the World's Worst Dog,eng,4.12,367304,5485,14940,68532,131536,158855,https://images.gr-assets.com/books/1308858322m/12691.jpg,Between 4-5
16299,474,9780312330870.0,Agatha Christie,1939,Ten Little Niggers,eng,4.23,408983,6134,12476,66243,156306,215521,https://images.gr-assets.com/books/1391120695m/16299.jpg,Between 4-5
6411961,208,9780385504220.0,Dan Brown,2009,The Lost Symbol,eng,3.66,369428,11293,40545,120122,136545,96477,https://images.gr-assets.com/books/1358274396m/6411961.jpg,Between 3-4
6339664,91,9781416989420.0,Becca Fitzpatrick,2009,"Hush, Hush",eng,4.0,448166,19338,33543,82544,120204,206173,https://images.gr-assets.com/books/1358261334m/6339664.jpg,Between 3-4
43763,189,9780345476880.0,Anne Rice,1976,Interview with the Vampire,eng,3.97,372566,7519,22377,84804,137659,141582,https://images.gr-assets.com/books/1380631642m/43763.jpg,Between 3-4
10507293,93,9780062059930.0,Kiera Cass,2012,The Selection,eng,4.15,505340,13841,25349,83692,158716,257493,https://images.gr-assets.com/books/1322103400m/10507293.jpg,Between 4-5
6853,109,9780312362090.0,Janet Evanovich,1994,One for the Money,eng,4.03,391007,9176,19657,80319,133454,160709,https://images.gr-assets.com/books/1316730230m/6853.jpg,Between 4-5
6493208,66,9781400052170.0,Rebecca Skloot,2010,The Immortal Life of Henrietta Lacks,eng,4.04,377249,10782,18237,70339,151226,153856,https://images.gr-assets.com/books/1327878144m/6493208.jpg,Between 4-5
23807,187,9780099446780.0,Thomas Harris,1988,The Silence of the Lambs,eng,4.14,351107,10268,12845,55427,123652,163920,https://images.gr-assets.com/books/1390426249m/23807.jpg,Between 4-5
40102,116,9780316010660.0,Malcolm Gladwell,2005,Blink: The Power of Thinking Without Thinking,eng,3.89,348196,6804,20128,85934,139947,107525,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Between 3-4
6867,155,9780385721790.0,Ian McEwan,2001,Atonement,eng,3.88,347006,11473,25462,77135,134788,116800,https://images.gr-assets.com/books/1320449708m/6867.jpg,Between 3-4
485894,1316,9780553213690.0,Franz Kafka,1915,Die Verwandlung,eng,3.78,364933,15430,33226,98774,146297,120806,https://images.gr-assets.com/books/1359061917m/485894.jpg,Between 3-4
561456,94,9780141382890.0,Rick Riordan,2007,The Titan's Curse,eng,4.33,446668,1863,7934,65220,162371,248874,https://images.gr-assets.com/books/1361038385m/561456.jpg,Between 4-5
3153910,90,9781554681720.0,Garth Stein,2006,The Art of Racing in the Rain,eng,4.19,327409,4808,13901,53780,118166,163664,https://images.gr-assets.com/books/1377206302m/3153910.jpg,Between 4-5
21996,70,9780739303400.0,Erik Larson,2003,"The Devil in the White City: Murder, Magic, and Madness at the Fair that Changed America",eng,3.98,309385,6687,18709,69012,135360,120839,https://images.gr-assets.com/books/1312066724m/21996.jpg,Between 3-4
13572249,96,9780425263910.0,Sylvia Day,2012,Bared to You,eng,4.19,222678,9867,18983,55554,104657,197075,https://images.gr-assets.com/books/1477803272m/13572249.jpg,Between 4-5
11127,270,9780066238500.0,C.S. Lewis,1956,The Chronicles of Narnia,eng,4.24,376385,3772,12192,59975,133056,192681,https://images.gr-assets.com/books/1449868701m/11127.jpg,Between 4-5
60748,74,9781558743660.0,Dave Pelzer,1995,"A Child Called ""It"": One Child's Courage to Survive",eng,4.08,311543,7819,16453,57341,98786,140899,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Between 4-5
7869,143,9780752864330.0,Robert Ludlum,1980,The Bourne Identity,eng,3.98,327122,10266,17695,65161,118463,124627,https://images.gr-assets.com/books/1335860740m/7869.jpg,Between 3-4
249747,163,9780786817870.0,Eoin Colfer,2001,Artemis Fowl,eng,3.82,386923,14473,30894,94950,129607,129241,https://images.gr-assets.com/books/1327945104m/249747.jpg,Between 3-4
4406,81,9780142000660.0,John Steinbeck,1952,East of Eden  ,eng,4.35,320919,4183,9409,39153,96741,187196,https://images.gr-assets.com/books/1441547516m/4406.jpg,Between 4-5
5886881,131,9780307341560.0,Gillian Flynn,2009,Dark Places,eng,3.92,333452,5169,17975,89242,165108,109113,https://images.gr-assets.com/books/1354988288m/5886881.jpg,Between 3-4
5359,134,9780385339090.0,John Grisham,1993,The Client,eng,3.97,320083,2530,12566,79176,129019,102372,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Between 3-4
228333,84,9780312291630.0,Emma McLaughlin,2002,The Nanny Diaries,eng,3.4,323762,17006,43014,116021,95951,56081,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Between 3-4
24213,845,9780451527740.0,"Lewis Carroll, John Tenniel, Martin Gardner",1865,Alice's Adventures in Wonderland,eng,4.06,340920,5294,17482,76985,127906,149523,https://images.gr-assets.com/books/1327872220m/24213.jpg,Between 4-5
2156,1451,9780192802640.0,Jane Austen,1817,Persuasion,eng,4.13,365425,6688,15653,71218,133222,175578,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Between 4-5
556602,117,9780312370830.0,Tatiana de Rosnay,2007,Elle s'appelait Sarah,eng,4.14,312444,3865,12684,55760,134748,140574,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Between 4-5
43615,213,9780452284690.0,Stephen King,1982,The Gunslinger,eng,3.99,332494,9958,24111,72736,112895,146677,https://images.gr-assets.com/books/1375776480m/43615.jpg,Between 3-4
9712,347,9781400034680.0,Gabriel García Márquez,1985,El amor en los tiempos del cólera,eng,3.89,283806,11450,23825,65668,110544,111974,https://images.gr-assets.com/books/1327124987m/9712.jpg,Between 3-4
439288,87,9780141310890.0,Laurie Halse Anderson,1999,Speak,eng,4.0,360156,7770,21049,76503,125660,141422,https://images.gr-assets.com/books/1310121762m/439288.jpg,Between 3-4
17802724,95,9780399159340.0,Liane Moriarty,2013,The Husband's Secret ,eng,3.92,232106,4175,15649,80869,155945,95167,https://images.gr-assets.com/books/1460577225m/17802724.jpg,Between 3-4
1898,101,9780385494790.0,Jon Krakauer,1997,Into Thin Air: A Personal Account of the Mt. Everest Disaster,eng,4.11,291258,8041,10286,46060,112601,124605,https://images.gr-assets.com/books/1463384482m/1898.jpg,Between 4-5
242006,79,9780312422270.0,Augusten Burroughs,2002,Running with Scissors,eng,3.7,293878,13569,27249,78405,105786,81379,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Between 3-4
8908,137,9780307346600.0,Max Brooks,2006,World War Z: An Oral History of the Zombie War,eng,4.01,312969,7680,19887,65570,121537,130475,https://images.gr-assets.com/books/1386328204m/8908.jpg,Between 4-5
17212231,235,9780385537860.0,Dan Brown,2013,Inferno,eng,3.8,287533,7261,26077,89237,128374,94611,https://images.gr-assets.com/books/1397093185m/17212231.jpg,Between 3-4
47281,81,9780440227530.0,Lois Lowry,1989,Number the Stars,eng,4.11,333638,3797,12794,63919,123296,138559,https://images.gr-assets.com/books/1370917812m/47281.jpg,Between 4-5
13145,122,9780446692630.0,James Patterson,1993,Along Came a Spider,eng,4.08,311499,4281,10929,61630,118236,122955,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Between 4-5
10614,197,9780450417400.0,Stephen King,1987,Misery,eng,4.11,334647,4302,12725,64835,128990,141351,https://images.gr-assets.com/books/1270545451m/10614.jpg,Between 4-5
66559,136,9780307341550.0,Gillian Flynn,2006,Sharp Objects,eng,3.92,207889,4988,17566,81036,147558,103690,https://images.gr-assets.com/books/1423241485m/66559.jpg,Between 3-4
2839,125,9780439366780.0,Katherine Paterson,1977,Bridge to Terabithia,eng,3.98,337644,8287,20081,74409,119504,131193,https://images.gr-assets.com/books/1327880087m/2839.jpg,Between 3-4
30183,97,9780312360270.0,"P.C. Cast, Kristin Cast",2007,Marked,eng,3.79,360044,21547,34170,81486,97982,135835,https://images.gr-assets.com/books/1317067002m/30183.jpg,Between 3-4
36072,250,9780743269510.0,Stephen R. Covey,1989,The 7 Habits of Highly Effective People,eng,4.05,314700,9038,17041,61036,109359,137410,https://images.gr-assets.com/books/1421842784m/36072.jpg,Between 4-5
4588,104,9780618711660.0,Jonathan Safran Foer,2005,Extremely Loud and Incredibly Close,eng,3.97,294726,8847,20556,61303,109008,119402,https://images.gr-assets.com/books/1327879967m/4588.jpg,Between 3-4
11387515,124,9780375869020.0,R.J. Palacio,2012,Wonder,eng,4.43,228538,4504,7833,34567,105977,224910,https://images.gr-assets.com/books/1309285027m/11387515.jpg,Between 4-5
233093,99,9780394800010.0,Dr. Seuss,1957,The Cat in the Hat,eng,4.15,314016,6179,14497,57850,85944,152712,https://images.gr-assets.com/books/1468890477m/233093.jpg,Between 4-5
11235712,92,9780312641890.0,Marissa Meyer,2012,Cinder,eng,4.15,427663,12154,18256,66180,150914,206642,https://images.gr-assets.com/books/1470056948m/11235712.jpg,Between 4-5
16160797,48,9780316206850.0,J.K. Rowling,2013,The Cuckoo's Calling,eng,3.83,297712,9729,20151,79290,138955,92370,https://images.gr-assets.com/books/1358716559m/16160797.jpg,Between 3-4
6068551,96,9780545123270.0,Maggie Stiefvater,2009,Shiver,eng,3.78,356625,17815,35108,86129,105099,126660,https://images.gr-assets.com/books/1409283154m/6068551.jpg,Between 3-4
662,147,9780452011880.0,"Ayn Rand, Leonard Peikoff",1957,Atlas Shrugged,eng,3.68,283295,30901,27442,53762,78744,105796,https://images.gr-assets.com/books/1405868167m/662.jpg,Between 3-4
49436,67,9780143038250.0,Greg Mortenson,2006,Three Cups of Tea ,eng,3.64,283516,14371,27844,77127,97820,71358,https://images.gr-assets.com/books/1395407074m/49436.jpg,Between 3-4
1232,279,9780143034900.0,Carlos Ruiz Zafón,2001,La sombra del viento,eng,4.24,263685,4789,11769,42214,101612,157170,https://images.gr-assets.com/books/1344545047m/1232.jpg,Between 4-5
7631105,107,9780385738750.0,James Dashner,2010,The Scorch Trials,eng,3.93,305643,5525,21370,79458,124458,115496,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Between 3-4
4865,353,9780671723650.0,Dale Carnegie,1936,How to Win Friends and Influence People,eng,4.13,282623,6734,13880,50529,94743,139551,https://images.gr-assets.com/books/1442726934m/4865.jpg,Between 4-5
480479,59,9780767900390.0,Frances Mayes,1996,Under the Tuscan Sun,eng,3.72,279264,12008,22882,74910,93439,78597,https://images.gr-assets.com/books/1320524083m/480479.jpg,Between 3-4
19486412,107,9780399167060.0,Liane Moriarty,2014,Big Little Lies,eng,4.2,306186,3775,7865,49115,159494,151184,https://images.gr-assets.com/books/1492239430m/19486412.jpg,Between 4-5
24337,61,9780590920680.0,Gail Carson Levine,1997,Ella Enchanted,eng,3.97,339117,6619,20066,80272,110568,128224,https://images.gr-assets.com/books/1410727190m/24337.jpg,Between 3-4
3876,343,9780743297330.0,Ernest Hemingway,1926,The Sun Also Rises,eng,3.83,284988,9602,23682,70004,105785,94044,https://images.gr-assets.com/books/1331828228m/3876.jpg,Between 3-4
